% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1, Fri Feb 20 17:20:07 2026
1 22 -0.09148250778332366 -0.028759466926830006 0.03424504778745627 0.10061211828326444 0.8999343041809058 0.9329378423922678 0.9558708516641997 0.964795998625503 0.9772554669579212 1.011052112888559 1.015453707403541 1.0203220974274871 1.0432306244188503 1.1564759632549793
2 44 -0.20763885807842342 -0.044154845528971864 0.05084617179366889 0.1741405065790027 0.8999343041809058 0.9329378423922678 0.9558708516641997 0.964795998625503 0.9772554669579212 1.011052112888559 1.015453707403541 1.0203220974274871 1.0432306244188503 1.1564759632549793
3 66 -0.30474096520311417 -0.06582573639734429 0.053441899289651526 0.24936432221134128 0.8999343041809058 0.9329378423922678 0.9558708516641997 0.964795998625503 0.9772554669579212 1.011052112888559 1.015453707403541 1.0203220974274871 1.0432306244188503 1.1564759632549793
4 88 -0.3503105444965373 -0.07090197855423222 0.06088267472451862 0.24198363491395505 0.8999343041809058 0.9329378423922678 0.9558708516641997 0.964795998625503 0.9772554669579212 1.011052112888559 1.015453707403541 1.0203220974274871 1.0432306244188503 1.1564759632549793
5 110 -0.4431173398896831 -0.07283587410972084 0.05896197252571882 0.26994065100350023 0.8999343041809058 0.9329378423922678 0.9558708516641997 0.964795998625503 0.9772554669579212 1.011052112888559 1.015453707403541 1.0203220974274871 1.0432306244188503 1.1564759632549793
6 132 -0.4281471042609054 -0.07136553344598422 0.08032345714152299 0.26700439767377365 0.8999343041809058 0.9329378423922678 0.9558708516641997 0.964795998625503 0.9772554669579212 1.011052112888559 1.015453707403541 1.0203220974274871 1.0432306244188503 1.1564759632549793
7 154 -0.3567207476888341 -0.09138977174596548 0.06357171433809126 0.29349582368581584 0.8999343041809058 0.9329378423922678 0.9558708516641997 0.964795998625503 0.9772554669579212 1.011052112888559 1.015453707403541 1.0203220974274871 1.0432306244188503 1.1564759632549793
8 176 -0.3642250420161581 -0.13643879156527133 0.09904804235749418 0.3163658897143359 0.8999343041809058 0.9329378423922678 0.9558708516641997 0.964795998625503 0.9772554669579212 1.011052112888559 1.015453707403541 1.0203220974274871 1.0432306244188503 1.1564759632549793
9 198 -0.347414138654721 -0.14732038083259336 0.08140490203607603 0.3048592308164488 0.8999343041809058 0.9329378423922678 0.9558708516641997 0.964795998625503 0.9772554669579212 1.011052112888559 1.015453707403541 1.0203220974274871 1.0432306244188503 1.1564759632549793
10 220 -0.38918754476358225 -0.15390489539005162 0.09921081549301022 0.3514437350590417 0.8999343041809058 0.9329378423922678 0.9558708516641997 0.964795998625503 0.9772554669579212 1.011052112888559 1.015453707403541 1.0203220974274871 1.0432306244188503 1.1564759632549793
11 242 -0.40015013966778495 -0.16516726225277525 0.10386935935040817 0.3517865963896994 0.69809641416027 0.7678673315687401 0.7998042238119751 0.8492703257358452 0.8644053158030968 0.9875082467965633 1.0112542014157686 1.06349447728508 1.0945930087655582 1.5773191717683237
12 264 -0.3914958828339403 -0.15846211514096992 0.10943285537610446 0.3070417865612412 0.69809641416027 0.7678673315687401 0.7998042238119751 0.8492703257358452 0.8644053158030968 0.9875082467965633 1.0112542014157686 1.06349447728508 1.0945930087655582 1.5773191717683237
13 286 -0.35458671087376203 -0.14424388062182178 0.10310480186351814 0.3141523499732845 0.69809641416027 0.7678673315687401 0.7998042238119751 0.8492703257358452 0.8644053158030968 0.9875082467965633 1.0112542014157686 1.06349447728508 1.0945930087655582 1.5773191717683237
14 308 -0.3385524659301433 -0.142833317892822 0.1256512019489316 0.3088547836377807 0.69809641416027 0.7678673315687401 0.7998042238119751 0.8492703257358452 0.8644053158030968 0.9875082467965633 1.0112542014157686 1.06349447728508 1.0945930087655582 1.5773191717683237
15 330 -0.33739268298752034 -0.13766646462247922 0.12177737946251317 0.3181025218556894 0.69809641416027 0.7678673315687401 0.7998042238119751 0.8492703257358452 0.8644053158030968 0.9875082467965633 1.0112542014157686 1.06349447728508 1.0945930087655582 1.5773191717683237
16 352 -0.3366626454881997 -0.12364122255348381 0.11188370777272533 0.3017662495038167 0.69809641416027 0.7678673315687401 0.7998042238119751 0.8492703257358452 0.8644053158030968 0.9875082467965633 1.0112542014157686 1.06349447728508 1.0945930087655582 1.5773191717683237
17 374 -0.3453504265549893 -0.12488431623681186 0.12240675893981304 0.314020509091693 0.69809641416027 0.7678673315687401 0.7998042238119751 0.8492703257358452 0.8644053158030968 0.9875082467965633 1.0112542014157686 1.06349447728508 1.0945930087655582 1.5773191717683237
18 396 -0.33644452262469854 -0.13068338848929198 0.12772398382229763 0.33118499328450396 0.69809641416027 0.7678673315687401 0.7998042238119751 0.8492703257358452 0.8644053158030968 0.9875082467965633 1.0112542014157686 1.06349447728508 1.0945930087655582 1.5773191717683237
19 418 -0.3027064402392947 -0.13076795470323366 0.10731446101664419 0.33727172486163415 0.69809641416027 0.7678673315687401 0.7998042238119751 0.8492703257358452 0.8644053158030968 0.9875082467965633 1.0112542014157686 1.06349447728508 1.0945930087655582 1.5773191717683237
