% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=10, Sat Feb 21 22:50:35 2026
1 36 9.326243786742166 1.0000495012251451 1.0 1.0 1.000000500000125 1.0000010000005 1.0000015000011249 1.000002000002 1.000002500003125 1.0000030000045 1.000003500006125 1.0000040000080002 1.000004500010125 1.0000050000125 1.0000055000151251 1.000006000018 1.0000065000211251 1.0000070000245 1.000007500028125 1.0000080000320002 1.0000085000361252 1.0000090000405002 1.0000095000451252 1.00001000005 1.0000105000551252 1.0000110000605003 1.0000115000661254 1.0000120000720003 1.0000125000781253 1.0000130000845002 1.0000135000911254 1.0000140000980005 1.0000145001051255 1.0000150001125006 1.0000155001201256 1.0000160001280007 1.0000165001361256 1.0000170001445008 1.000017500153126 1.000018000162001 1.0000185001711261 1.0000190001805012 1.0000195001901262 1.0000200002000015 1.0000205002101263 1.0000210002205014 1.0000215002311266 1.0000220002420017 1.000022500253127 1.000023000264502 1.000023500276127 1.0000240002880023 1.0000245003001276 1.0000250003125026 1.0000255003251277 1.000026000338003 1.0000265003511282 1.0000270003645033 1.0000275003781285 1.0000280003920037 1.000028500406129 1.0000290004205041 1.0000295004351292 1.0000300004500045 1.0000305004651298 1.0000310004805049 1.0000315004961302 1.0000320005120056 1.0000325005281308 1.000033000544506 1.0000335005611314 1.0000340005780066 1.0000345005951319 1.0000350006125072 1.0000355006301325 1.0000360006480078 1.0000365006661331 1.0000370006845083 1.0000375007031337 1.000038000722009 1.0000385007411345 1.0000390007605098 1.0000395007801353 1.0000400008000108 1.000040500820136 1.0000410008405114 1.000041500861137 1.0000420008820123 1.0000425009031377 1.0000430009245134 1.0000435009461386 1.0000440009680143 1.0000445009901395 1.0000450010125153 1.0000455010351408 1.000046001058016 1.0000465010811417 1.0000470011045173 1.000047501128143 1.0000480011520185 1.000048501176144 1.0000490012005196 1.0000495012251451
2 72 8.969136655524213 1.016765463465159 0.988451707054638 0.988451707054638 0.9892934514271404 0.991231636951944 0.9914900227766883 0.9928091071741009 0.9935528972025344 0.9940524332020355 0.9953800592262847 0.9956164164371276 0.9959267848085628 0.9967293412575381 0.997366672571173 0.9974309639155136 0.9981006773555322 0.9985386171659817 0.9988509543482113 0.9992555964257573 0.9997929029425973 1.0000037725595072 1.0000043454444545 1.000005849182099 1.0000069762026478 1.0000078160449464 1.000008716853561 1.0000091480118596 1.0000098211374127 1.000010406174778 1.0000111068931599 1.0000119634929365 1.0000124541033941 1.0000129408223384 1.0000140142229241 1.0000143119511007 1.0000153360219222 1.0000157170921582 1.000016137698542 1.000016431809328 1.0000175222675447 1.0000180818951159 1.000018374748139 1.0000190905702184 1.0000195250316637 1.0000209139031533 1.000021393664769 1.0000219854651327 1.0000222841637803 1.0000230809075188 1.0000236293739462 1.0000240633728665 1.0000245001367318 1.0000254832992008 1.0000260009665582 1.0000261890312732 1.0000268601335822 1.0000270277065533 1.0000277213143396 1.0000286593084224 1.000028773785212 1.0000300515984855 1.0000308310909813 1.0000310650212054 1.0000318925236664 1.0000325244190464 1.0000327869588597 1.000033618213588 1.000034268199176 1.0000344734238007 1.0000352281456177 1.0000360857041937 1.0000366830271583 1.0000371537096409 1.0000377177142195 1.0000383170028744 1.0000385567131034 1.0000395030416651 1.0000411571304553 1.0000417089315086 1.0000422156823494 1.000042626195448 1.0000429732208935 1.0000437741433676 1.0000459022120667 1.0001321712558033 1.000253777568203 1.0005676499537746 1.0007006768897944 1.0009538518893373 1.001097270596485 1.0013506684678162 1.0019469267535441 1.002553161078785 1.002983337717991 1.0036069746523548 1.004036132150405 1.0053943487943295 1.0060805593719495 1.0085223168703321 1.0099395938329456 1.011501162332718 1.016765463465159
3 108 8.65157538118857 1.017800136931609 0.9865592286343263 0.9865592286343263 0.9878122136716659 0.9884198786922678 0.9897221567918427 0.9904184572995052 0.991123259252676 0.9915757537374792 0.9923148072458596 0.9927527909482584 0.9931094324591814 0.9937173605322605 0.9940842857650065 0.9941643312654891 0.994971670676036 0.9954946882050202 0.9959044277145982 0.9960238637562769 0.9962549239783031 0.9965414326087304 0.9970396246860066 0.9972589514867929 0.997978440235877 0.9980281156767014 0.9980890225286524 0.9982148823726271 0.998537885781529 0.9986216616364618 0.9989162810358045 0.9990188227234754 0.9991785622600653 0.9994675671390845 0.9995066944337965 0.9996139932925453 0.9997235927814883 0.9998833993157802 0.9999261999176122 1.0000117993307007 1.0000141394882358 1.0000146990481336 1.0000155491132947 1.000015794165077 1.0000169381117465 1.0000186639575044 1.000019641644097 1.0000207649731803 1.000021180632674 1.0000219180252188 1.0000223617296204 1.000023941094541 1.0000243159445443 1.0000251139421061 1.000025378631036 1.0000271089109616 1.000027575966602 1.000028515338988 1.0000290590152319 1.0000301052612675 1.0000311048187611 1.0000315573974898 1.0000339196709522 1.0000343495266142 1.000035588663089 1.000037176871466 1.0000377073545372 1.0000521624218088 1.0000737880286326 1.0000781497256972 1.0001730964577191 1.0002062476339706 1.0002877715452532 1.0003623022411576 1.0004184821004736 1.0004492387207475 1.0006187922697454 1.0006454458378602 1.0008115912849411 1.00106896940345 1.0012680976196504 1.0013155512941774 1.0015439121050962 1.0016216499711441 1.0019346318659497 1.0021666968683298 1.0026567775915265 1.0027348651437384 1.0029120937172413 1.0034331177968836 1.003732822980217 1.004283543524525 1.0046393932871445 1.0053709653946168 1.0063604606010803 1.0072276759452916 1.0082090648394673 1.0084558914721937 1.0094776837238284 1.0106981172148866 1.012903894494512 1.0150271018077996 1.017800136931609
4 144 8.437900608515308 1.0193615838947823 0.9847220131710082 0.9847220131710082 0.9863969490266412 0.9867033938804726 0.9879251063863449 0.9885954883059378 0.9889673647016516 0.9901512204717092 0.9907153993416581 0.9912953610011154 0.9916237734966842 0.9921911588569413 0.9923487977214117 0.9928348809686478 0.993161653032037 0.993664257544931 0.993976535191612 0.9943560366348447 0.9949698699330006 0.9951758289051148 0.9955149222980718 0.9956486786711624 0.996005495655807 0.9961387774663776 0.9964710195480787 0.9965248637306142 0.9969633662924933 0.9972580989094275 0.9974602491098344 0.9976881186291676 0.9979919768128309 0.9981833012624418 0.9982621172849012 0.9984533752294422 0.9985844874687947 0.9986693252049273 0.9988679780288269 0.9989026287551931 0.999092777212941 0.9992129587399253 0.9993262870257733 0.999406036933763 0.9995118417171767 0.9996031327545516 0.9997290916863887 0.9997695817636326 0.9998580345324074 0.9999111349197077 0.9999526622957704 0.9999711715801294 1.0000037106884336 1.0000132764342455 1.0000204671907846 1.0000371127691243 1.000040450295231 1.0000633841764872 1.0000866025846327 1.0001049813452934 1.0001095971328724 1.0001951930829804 1.0002076259041721 1.0002602108925174 1.0002994591940635 1.0003867643781033 1.0004182407111828 1.000532756354978 1.0005710841285287 1.0006518947669127 1.000812515865634 1.0008366245474396 1.0009881181789069 1.00105564736943 1.0011011541084318 1.0014191404859585 1.0016461008122488 1.0016802953906088 1.0018555463404357 1.0020833346228577 1.002176899378317 1.002247754360621 1.0029156556010175 1.0032307213675986 1.0034311844504593 1.0036386804827517 1.0037556281903477 1.0041684642846218 1.0045615374457348 1.0045950164505557 1.005552948369644 1.0057767506875483 1.0063087287527506 1.0072962622014552 1.007675384166291 1.0086699853567738 1.0089674476205353 1.0092843950970312 1.0105836987487462 1.0125038268583575 1.0136451414042884 1.0170576580119084 1.0193615838947823
5 180 8.327641032078681 1.0201968974211324 0.9827916131820255 0.9827916131820255 0.9845725099407365 0.9853470767736786 0.985997024494301 0.9872002617422964 0.9876632948842481 0.9881371111629439 0.9886507930375498 0.9893162384614876 0.9898039463095567 0.9903008323481983 0.9912326631934792 0.9913621397808243 0.9923135652632575 0.9924178912550244 0.9929273604244252 0.9932774671928016 0.9938837461546023 0.9940719231187484 0.9943115507943928 0.9946380398379719 0.9948084775982902 0.9952699931896701 0.995728014605657 0.9958011692787792 0.9960573660719714 0.9962016570202149 0.9963932041837157 0.9967352833261552 0.996878431921245 0.9972498234167199 0.9973745176677093 0.9974801745599099 0.9977055120897553 0.9978345227150385 0.9978610273189218 0.998126604213928 0.9982844824024905 0.9984901819359575 0.9987726538169511 0.9989196501734285 0.9990348057679148 0.99905359277263 0.9991072877857465 0.9993283298096757 0.9993715895558153 0.9994865333534882 0.9995202132027267 0.9995958320196492 0.9997123943670355 0.999840805349988 0.9999437181175967 0.9999635382138178 1.0000324829300944 1.0001112057753643 1.000195203177327 1.000217000489589 1.000237719515893 1.0003402230959861 1.0003896752541763 1.0005192590104033 1.0006353880822638 1.0006690690926265 1.0007331286958367 1.0008446659878638 1.0009480141568285 1.001083529276595 1.001290105756668 1.0013210351817732 1.001501676020336 1.0016257686563688 1.0016829675066123 1.0018175990101814 1.0020127610239127 1.002543720274373 1.0028667089926382 1.0030034751403825 1.0030852986377339 1.003428813706027 1.0037302238384944 1.0041306338974352 1.0042964934375693 1.0047253370379543 1.00518341291056 1.005324607012285 1.0057516539378684 1.0059350948888015 1.0067532647671833 1.007650569470498 1.0083727951618688 1.0087036945306704 1.009146969666577 1.0098646249994676 1.0102390106247396 1.0108542624393544 1.0114317478019896 1.0133327693126286 1.0168415485213318 1.0193935846361144 1.0201968974211324
6 216 8.265684611631974 1.022047909318526 0.9819914031841828 0.9819914031841828 0.9834998535555751 0.9840075303708383 0.9853093153585423 0.9856974455069503 0.9867445789937023 0.986819722702036 0.9872609017218876 0.9884156036027376 0.9889271645368478 0.9892013519183884 0.9898663500267271 0.990164562565721 0.9908748716341931 0.9911726619276288 0.9913490023550179 0.9920095109914822 0.9926989681685481 0.9927813286821072 0.9930837024631608 0.9935993923582837 0.9938988625015314 0.9941232207091142 0.99475040788678 0.9949201320952954 0.9953667575479661 0.9955182741313758 0.995790347075093 0.9959260252674295 0.996145306230457 0.9963284977519492 0.9965445371425071 0.9967392978671814 0.9969880512559501 0.9972440668132477 0.9973591083097471 0.9975862425314659 0.9976462038786745 0.9979850056537496 0.9981604520524593 0.9984052878926594 0.9984329313031274 0.9986206098490186 0.9986910428197613 0.998880935139412 0.9990136544130623 0.9990754076711087 0.9992256168558282 0.9994434413111359 0.9995312696836283 0.9996461923576423 0.9998005337657113 0.9998333440882116 0.9999711467194553 1.0000922418857912 1.0002078949047084 1.0003199563188168 1.0003935779292588 1.0004353299528688 1.0005373321784694 1.0006825920981999 1.0008338680634061 1.0008969526702456 1.0010459532091598 1.001173063222294 1.0013501634329425 1.0013695999924384 1.0015426603866422 1.001673197491243 1.0018623685229773 1.002242352368138 1.002443953175188 1.0025786676741972 1.0029137055854052 1.0029928176576433 1.0032236512976436 1.003503841527213 1.0036196432025852 1.004153072429995 1.0042927999454865 1.0047725374608716 1.0052089473864911 1.0053361725681769 1.005655011546174 1.006247664985735 1.006727667707054 1.0074882979078599 1.0078165948222138 1.008583716230263 1.0091261213868978 1.009499239296325 1.0106379702605515 1.0114207386861542 1.0116293373793768 1.0134360152908861 1.0143878120824228 1.0154804177547039 1.0182895672554608 1.0203135537595103 1.022047909318526
7 252 8.222891936916621 1.0248685432940416 0.9793826017461562 0.9793826017461562 0.9830208448884146 0.9833768153001411 0.9837017172192422 0.9842548061773166 0.9846807127646677 0.986171030716442 0.986604340174264 0.9867659458414731 0.9881672752658935 0.9885816319760612 0.9889581013428462 0.98934220185224 0.9899533196481106 0.9901516899807085 0.9908113236067033 0.9910929762263739 0.9913013626023762 0.9920182491150145 0.992428603604838 0.9925719958797714 0.9930692695372767 0.9934090457795207 0.9937291452499861 0.9940220850524343 0.9942574358296292 0.9945175019485185 0.9948526115422499 0.995115501020739 0.9953370398270358 0.9957827389333546 0.9960845962199029 0.9961765527439894 0.9963691953404279 0.996714378951235 0.9968788335359257 0.9971330007938526 0.9973817158321587 0.9975998373748596 0.9977505195462096 0.9978591224180388 0.9981235443204858 0.9982403062813876 0.9983618279580204 0.9984986356206318 0.9985255797283659 0.9986601127083806 0.9989334906205706 0.9991263638892459 0.9993941804569293 0.9994255901716874 0.9995420281717089 0.9996193340823921 0.9997530161201688 0.9999035185098047 1.0000801508392783 1.0002957290085548 1.0004562400600991 1.0005606800017048 1.0007356770997569 1.0008428299680974 1.0010507603712056 1.0010729135355794 1.0013045939393235 1.0014275594628712 1.001537834566109 1.0017432446468073 1.0018529380020122 1.0021867155001825 1.0024182345245694 1.0025766460031837 1.0028136052693049 1.0030205860035468 1.0032658928423648 1.0036299390204164 1.0039905509491618 1.004254548658128 1.0045890523452414 1.004958700859598 1.004987033074141 1.0054134945186566 1.0060877358034799 1.0066199225750183 1.0068940018506087 1.0073743706801686 1.008148929364402 1.0086874615664323 1.0090017778167393 1.0099372702487395 1.0104463257499852 1.0112026850763627 1.0120923121563887 1.012240812356678 1.0133212812241656 1.0139886446247073 1.0159807040843212 1.0183195216839374 1.0195608273614791 1.0225113254976883 1.0248685432940416
8 288 8.196485009461618 1.026449863417772 0.9788823330968822 0.9788823330968822 0.9810654732356244 0.9820534941854161 0.9827254146610015 0.9836365385516428 0.983972270504675 0.9844709324889972 0.9854749099529707 0.9860155966738213 0.9863162887761556 0.9875064382966967 0.9878643565687244 0.9883665661793708 0.9885311238694894 0.9889278606228362 0.9891768328752447 0.9898226129680355 0.9901172788591115 0.9910673811268722 0.9915453305637928 0.9916752878886791 0.9921298131164057 0.9926088574236162 0.9927398782513551 0.9929658295337231 0.9935749027719114 0.9941114262712764 0.9943794958249256 0.9946492916207825 0.994949068092357 0.9953506136053517 0.9954409089431742 0.9957551518714695 0.9960535726642494 0.9962465198378249 0.9964313797978115 0.9965143056286201 0.9968303526813109 0.9969940540316108 0.9971085804384939 0.9974613170850694 0.9974738826267711 0.9976426758545707 0.9981446004578889 0.9982320346208687 0.9983570262781485 0.9984034560123193 0.9985601593241407 0.998730011645541 0.9989373038605128 0.9990535105113694 0.9992667936037168 0.9994621176937883 0.9994892947236864 0.9996666380370712 0.9999613898880035 1.0000789930200844 1.0001499677426497 1.0004689212363396 1.0008165945912173 1.0008738071620666 1.0011138876502528 1.001192708243114 1.0013549031559636 1.0015037094407735 1.0017840013300414 1.001921751106342 1.002213372762799 1.0025804797341986 1.0026999917404573 1.0030327288687568 1.0032257541673812 1.0034088114356798 1.0035967600958258 1.0039820841706868 1.0045485557614044 1.004596884515679 1.0053533049085106 1.005653014093652 1.0059048996804725 1.0062456371849362 1.0066542969802903 1.0073544149077398 1.008243799525264 1.0086232348470299 1.008940722429761 1.009643724621524 1.0099760602546617 1.0105035399999243 1.0113229102565204 1.012413567345168 1.0129025880800566 1.0133400492639661 1.0153842670391853 1.0163329395258294 1.0179029798495554 1.0197787214024843 1.021593126648239 1.0240178858214495 1.026449863417772
9 324 8.13066069935752 1.0289996373238113 0.9779280922898296 0.9779280922898296 0.9800309938231387 0.9811785841543048 0.9822252116642196 0.982847159516639 0.9831784876333397 0.9833818472632481 0.9851123863244273 0.9853162351045699 0.9857898164353143 0.9861503156444639 0.986959122296765 0.9874534540333503 0.9876178970428743 0.9880257868103417 0.9884600003221317 0.9889663130456475 0.9895690136014839 0.9897241046408334 0.9902354997489493 0.9909702602198449 0.9913558283108669 0.9919640214785099 0.9921607119321443 0.9923862612500064 0.9927212570101932 0.9932841826221254 0.9936598794208436 0.9942208858460865 0.9943655721745867 0.9946709017151419 0.9947779893858671 0.9951398680363828 0.995454268599317 0.9955805484601599 0.9957267599167684 0.9962169242408297 0.9963470248619479 0.9964516688981263 0.9967339107874478 0.9971369300969608 0.9972453418939518 0.997516348790394 0.9977414402141535 0.9977879927607792 0.9978647178403458 0.9980895063268337 0.9986149805375637 0.9987664235899437 0.998915497568093 0.999030656421216 0.9991883900979279 0.9994372335928082 0.9996273446616967 0.9998034801743626 0.9999394456215209 1.0001527697237158 1.0002289571049578 1.000312450110973 1.000658782103495 1.0007398092018394 1.0009899391537167 1.0011633110591789 1.0015549340212044 1.0017307518990841 1.0018670582299956 1.0020144905396167 1.0022177542567983 1.0024620233566472 1.002717762033328 1.003126431397743 1.0034009022314812 1.0039200921254015 1.00405440232371 1.0045808336039517 1.0051928658014464 1.005390262170907 1.0055997869513622 1.0062210239127587 1.006407938968724 1.0069621050322763 1.0076221708445177 1.0086285658816165 1.0087788887206435 1.0095243652961265 1.0098521620353387 1.0100620760865096 1.0103773241645981 1.0114860962111738 1.0127771092570204 1.0135478789498793 1.013580823336789 1.0145628271363234 1.0155129185906957 1.0168450781231626 1.017676768379737 1.0200519596320756 1.0224840184898665 1.0241350272117702 1.0289996373238113
10 360 8.058578400895934 1.031091091543535 0.9779265107561882 0.9779265107561882 0.978412112307704 0.9797313049949238 0.9810334979231751 0.9814769291368627 0.9820177318643172 0.9826888828680824 0.9837838441585348 0.9838448816113485 0.9851693902136316 0.9858906032714659 0.9862261553547031 0.9868682655653308 0.9871059057208983 0.9874472701997762 0.9878695755064535 0.9880640908099216 0.9886978611534455 0.989072244964744 0.9894644505038099 0.9901922784845804 0.990472921450997 0.9911180974324785 0.9916055246083867 0.9917496187652981 0.9921264326610568 0.99258543616715 0.9931455436492815 0.9935582645482729 0.993987545731213 0.9941772908828008 0.9943066782065777 0.9948247081990851 0.9949375710438289 0.9950982536501745 0.9952643078974129 0.995529522845262 0.9956464125418095 0.9960815242355534 0.9964467630789305 0.9967196873206255 0.9969896097778996 0.9972596209481335 0.9973200538216582 0.9976245924296183 0.9977500634340346 0.9979952450992026 0.9982240609991756 0.9985041463467266 0.9987135497756433 0.9988111032538742 0.9989697984033097 0.9991364030166789 0.9994898097174935 0.9996750475273017 0.9998244547962002 0.9999761986817188 1.0002093731885089 1.0002872269143948 1.0004014711380262 1.0006762968693097 1.0010993409091993 1.0012152636149578 1.0014613321705848 1.0019927266208595 1.0020640180781815 1.0022540494815575 1.0027184881501645 1.002889488765963 1.0030943662872565 1.0033109123214161 1.0038879601382726 1.00393266440027 1.0041296692900483 1.0049675073457767 1.0052338445064117 1.005938563900803 1.0063451274359057 1.0068198190307907 1.007206679813418 1.007884334486148 1.0083525750028592 1.008693241742739 1.0092760247590171 1.009709959435524 1.0102496749767973 1.01060120196635 1.0115501583057795 1.0124530389725186 1.0131538667512874 1.0139503009815305 1.0150340573876995 1.015396589174075 1.0167743568382255 1.0175336837724147 1.018957929137219 1.020008180492388 1.023851277521829 1.0250726295594108 1.031091091543535
